11		B	Guillaume Rose	096172	2	1:1, 3:1 [2:2]	Dry	FRA	Xray	Corally 5.5	Xb4	Shumacher mezzo	Sanwa	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	15	5:07.534	0:19.395	0:20.212	1
Run 2	No 	15	5:10.492	0:19.055	0:20.415	2
Run 3	Yes 	15	5:08.580	0:19.291	0:20.263	1

Qualifying result:
Rank	Laps	Endtime	Points	Run
13	29	10:10.279	21	V12 [3]

12		B	Cedric Dauby	42280	4	2:1, 3:3 [1:6]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	2	1:12.691	0:24.583	0:34.645	6
Run 2	Yes 	15	5:10.241	0:19.466	0:20.472	1
Run 3	Yes 	15	5:15.786	0:19.650	0:20.839	3

Qualifying result:
Rank	Laps	Endtime	Points	Run
11	30	10:19.833	21	V12 [3]

13		B	Christophe Debuiche	28868	4	3:2, 1:2 [2:4]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	14	5:03.392	0:18.955	0:21.292	2
Run 2	No 	14	5:10.263	0:19.318	0:21.824	4
Run 3	Yes 	15	5:10.473	0:18.348	0:20.358	2

Qualifying result:
Rank	Laps	Endtime	Points	Run
14	29	10:23.566	23	V12 [3]

14		B	Raphael MAGUEUR	069733	6	2:3, 1:3 [3:4]	Dry	FRA						Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	14	5:03.556	0:19.844	0:21.395	3
Run 2	Yes 	15	5:16.893	0:19.443	0:20.866	3
Run 3	No 	15	5:18.625	0:19.786	0:20.950	4

Qualifying result:
Rank	Laps	Endtime	Points	Run
12	29	10:17.790	21	V12 [3]

15		B	Grégory Conynck	091398	10	1:4, 2:6 [3:6]	Dry	FRA	Xray Xb4	Hobbywing		Schum	Futaba	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	14	5:20.442	0:20.139	0:22.536	4
Run 2	Yes 	14	5:15.621	0:20.153	0:22.186	6
Run 3	No 	13	5:05.693	0:20.436	0:23.174	6

Qualifying result:
Rank	Laps	Endtime	Points	Run
15	28	10:38.417	28	V12 [3]

16		B	Arnaud Slomiany	042156	10	3:5, 2:5 [1:5]	Dry	FRA	Xray	Hobbywing		Schumacher	Sanwa	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	No 	5	1:56.018	0:19.731	0:21.924	5
Run 2	Yes 	14	5:12.747	0:19.853	0:21.953	5
Run 3	Yes 	14	5:01.122	0:19.237	0:21.099	5

Qualifying result:
Rank	Laps	Endtime	Points	Run
16	19	6:49.980	31	V12 [3]

17		B	Jessica Dieudonne	094705	16	1:8, 2:8 [3:8]	Dry	FRA	Schumacher	Rocket			Sanwa MT5	Details

Final Runs:
Run	Counted	Laps	Endtime	Besttime	Mediumtime	Points
Run 1	Yes 	0	0:00.000	0:00.000	0:00.000	8
Run 2	Yes 	0	0:00.000	0:00.000	0:00.000	8
Run 3	No 	0	0:00.000	0:00.000	0:00.000	8

Qualifying result:
Rank	Laps	Endtime	Points	Run
17	1	0:23.253	34	V12 [3]
